district,block,res_15_gp,res_15_gp_id,merge10gp,,
kanpur dehaat,sarvankheda,shahjahanpur ninaayaan,32815,0,,
kanpur dehaat,sarvankheda,sherpur taruda,32816,0,sherpur taruda,31214
kanpur dehaat,sarvankheda,sidhamau,32817,0,sidhamau,31215
kanpur dehaat,sarvankheda,sultanpur perajor,32818,0,sultanpur perajor,31216
kanpur dehaat,sarvankheda,surajpur,32819,0,surajpur,21797
kanpur dehaat,sarvankheda,tilachi,32820,0,,
kanpur dehaat,sarvankheda,umran,32821,0,umran,31219
kanpur dehaat,sarvankheda,vilsaraayaan,32822,0,,
kanpur dehaat,sarvankheda,visayakpur,32823,0,visayakpur,31221
kanpur nagar,bheetar gaanv,bairikheda,32829,0,,
kanpur nagar,bheetar gaanv,barigarh,32833,0,,
kanpur nagar,bheetar gaanv,bhelasa,32838,0,,
kanpur nagar,bheetar gaanv,birankheda,32841,0,,
kanpur nagar,bheetar gaanv,kisakheda,32865,0,,
kanpur nagar,bheetar gaanv,sarh,32890,0,,
kanpur nagar,bilhor,devakali,32921,0,,
kanpur nagar,bilhor,gadanpur aahaar,32924,0,,
kanpur nagar,bilhor,hilalpur,32931,0,,
kanpur nagar,bilhor,khajuri,32934,0,,
kanpur nagar,bilhor,meduva,32943,0,,
kanpur nagar,bilhor,nivaada shah,32948,0,,
kanpur nagar,choubepur,budhanpur,32983,0,,
kanpur nagar,choubepur,indalpur shivarajpur,32993,0,,
kanpur nagar,choubepur,kukaradev,32999,0,,
kanpur nagar,ghatmpur,dobhaa,33050,0,,
kanpur nagar,ghatmpur,katra,33066,0,,
kanpur nagar,ghatmpur,madhri,33077,0,,
kanpur nagar,kalyanpur,bhautikheda,33136,0,,
kanpur nagar,kalyanpur,katari shankar sanray,33151,0,,
kanpur nagar,kalyanpur,kursauli,33154,0,,
kanpur nagar,kalyanpur,pakari,33161,0,pakari,17271
kanpur nagar,kalyanpur,samburpur,33172,0,,
kanpur nagar,kalyanpur,vinor,33177,0,,
kanpur nagar,pataaraa,kakaria,33200,0,,
kanpur nagar,pataaraa,kumhediya,33204,0,,
kanpur nagar,pataaraa,miranpur,33206,0,miranpur,31588
kanpur nagar,pataaraa,mirzapur,33207,0,,
kanpur nagar,pataaraa,sarany,33220,0,,
kanpur nagar,sarsul,gadhi nerval,33241,0,,
kanpur nagar,sarsul,khujhauli,33248,0,,
kanpur nagar,sarsul,paali khurd,33263,0,,
kanpur nagar,shivarajpur,bairi,33292,0,,
kanpur nagar,shivarajpur,godra,33311,0,,
kanpur nagar,shivarajpur,gopalpur,33312,0,,
kanpur nagar,shivarajpur,kiratpur,33322,0,kiratpur,36380
kanpur nagar,shivarajpur,nivaada sujan,33339,0,,
kanpur nagar,shivarajpur,rautapur khurd,33345,0,,
kanpur nagar,shivarajpur,sailaha,33346,0,,
kanpur nagar,vidhanu,attawa,33357,0,,
kanpur nagar,vidhanu,baghaara,33358,0,,
kanpur nagar,vidhanu,kurwa,33391,0,,
kanpur nagar,vidhanu,neori,33396,0,,
kanpur nagar,vidhanu,shahpur majhaavan,33410,0,,
kasganj,amampur,a0 nauabad,33414,0,,
kasganj,amampur,a0kadim,33415,0,,
kasganj,amampur,abhayapura,33416,0,abhayapura,31337
kasganj,amampur,allipur,33417,0,allipur,25405
kasganj,amampur,anndpur,33418,0,,
kasganj,amampur,bachhamai,33419,0,bachhamai,31342
kasganj,amampur,badhaari khurd,33420,0,,
kasganj,amampur,bahata,33421,0,bahata,31343
kasganj,amampur,bajirpur,33422,0,bajirpur,31344
kasganj,amampur,banoopura,33423,0,,
kasganj,amampur,baranagar,33424,0,baranagar,31345
kasganj,amampur,barikheda,33425,0,,
kasganj,amampur,barsoda,33426,0,,
kasganj,amampur,bhadairi,33427,0,,
kasganj,amampur,bhagoopura,33428,0,,
kasganj,amampur,bhriguvasini,33429,0,bhriguvasini,31350
kasganj,amampur,binpurkala,33430,0,,
kasganj,amampur,birpur,33431,0,birpur,20630
kasganj,amampur,devari,33432,0,devari,49252
kasganj,amampur,dorra,33433,0,,
kasganj,amampur,fakauta,33434,0,fakauta,31354
kasganj,amampur,ferojpur,33435,0,,
kasganj,amampur,gedoopura govardhan,33436,0,,
kasganj,amampur,hanspur harrajpur,33437,0,hanspur harrajpur,31357
kasganj,amampur,jaari,33438,0,jaari,31358
kasganj,amampur,jakhaa,33439,0,jakhaa,35155
kasganj,amampur,jatu ashokapur,33440,0,jatu ashokapur,31360
kasganj,amampur,kachhela sherpur,33441,0,kachhela sherpur,31361
kasganj,amampur,karsaanaa,33442,0,karsaanaa,31362
kasganj,amampur,kasimpur mihaari,33443,0,kasimpur mihaari,31363
kasganj,amampur,kaudra,33444,0,,
kasganj,amampur,khushakri,33445,0,khushakri,31364
kasganj,amampur,kishorpur,33446,0,,
kasganj,amampur,lakhmipur,33447,0,lakhmipur,2053
kasganj,amampur,mahadwa,33448,0,,
kasganj,amampur,midul bujurg,33449,0,,
kasganj,amampur,nadarmai,33450,0,nadarmai,31370
kasganj,amampur,nagala kundan,33451,0,,
kasganj,amampur,narrai,33452,0,narrai,31371
kasganj,amampur,naugaon,33453,0,,
kasganj,amampur,nimri,33454,0,nimri,31373
kasganj,amampur,oochaagaanv,33455,0,,
kasganj,amampur,paratappur,33456,0,paratappur,16198
kasganj,amampur,rampur siddhpur,33457,0,rampur siddhpur,31376
kasganj,amampur,ranamau,33458,0,ranamau,31377
kasganj,amampur,rasaluasulahpur,33459,0,rasaluasulahpur,31378
kasganj,amampur,rekhpur,33460,0,rekhpur,31379
kasganj,amampur,sailai,33461,0,,
kasganj,amampur,samaspur degory,33462,0,,
kasganj,amampur,samera morcha,33463,0,,
kasganj,amampur,sarasai naru,33464,0,sarasai naru,31381
kasganj,amampur,sarasaith,33465,0,,
kasganj,amampur,sarasava,33466,0,sarasava,31382
kasganj,amampur,sarsaivan,33467,0,sarsaivan,31383
kasganj,amampur,shekhpur hunda,33468,0,shekhpur hunda,31385
kasganj,amampur,sikandarabad,33469,0,,
kasganj,amampur,sujanpur,33470,0,sujanpur,1323
kasganj,amampur,sujarai,33471,0,sujarai,31389
kasganj,amampur,thara chitra,33472,0,thara chitra,31390
kasganj,amampur,vasavanpur,33473,0,vasavanpur,31391
kasganj,amampur,vinpur sevika,33474,0,vinpur sevika,31392
kasganj,amampur,yaadagarpur,33475,0,yaadagarpur,31393
kasganj,ganjadundvara,ahmaddev nagar,33476,0,ahmaddev nagar,31394
kasganj,ganjadundvara,ajijpur,33477,0,ajijpur,31395
kasganj,ganjadundvara,akvar nagar palia,33478,0,akvar nagar palia,31396
kasganj,ganjadundvara,alhepur,33479,0,alhepur,31397
kasganj,ganjadundvara,alipur dadar,33480,0,alipur dadar,31398
kasganj,ganjadundvara,asadgarh,33481,0,,
kasganj,ganjadundvara,bhikampur,33482,0,bhikampur,31400
kasganj,ganjadundvara,chirola,33483,0,chirola,31401
kasganj,ganjadundvara,devakali,33484,0,,
kasganj,ganjadundvara,dhansihpur,33485,0,,
kasganj,ganjadundvara,dharmpur,33486,0,,
kasganj,ganjadundvara,dhawa,33487,0,dhawa,34799
kasganj,ganjadundvara,diwananagar,33488,0,,
kasganj,ganjadundvara,gajora,33489,0,gajora,31406
kasganj,ganjadundvara,ganeshpur,33490,0,ganeshpur,14717
kasganj,ganjadundvara,ganeshpur bhatan,33491,0,ganeshpur bhatan,31408
kasganj,ganjadundvara,gathora,33492,0,gathora,31409
kasganj,ganjadundvara,ghavara,33493,0,ghavara,31410
kasganj,ganjadundvara,himmatnagar vajhara,33494,0,,
kasganj,ganjadundvara,indra jashanpur,33495,0,indra jashanpur,31412
kasganj,ganjadundvara,kadarganj khaam,33496,0,kadarganj khaam,31413
kasganj,ganjadundvara,kadarganj pukhta,33497,0,kadarganj pukhta,31414
kasganj,ganjadundvara,khaduia,33498,0,khaduia,31415
kasganj,ganjadundvara,khijrpur,33499,0,khijrpur,31416
kasganj,ganjadundvara,labhed,33500,0,,
kasganj,ganjadundvara,mastipur,33501,0,,
kasganj,ganjadundvara,muni,33502,0,muni,31419
kasganj,ganjadundvara,myaou,33503,0,myaou,31420
kasganj,ganjadundvara,myasur,33504,0,myasur,31421
kasganj,ganjadundvara,nagala bhagana,33505,0,nagala bhagana,31422
kasganj,ganjadundvara,nagala daamar,33506,0,nagala daamar,31423
kasganj,ganjadundvara,nagar kanchanpur,33507,0,nagar kanchanpur,31424
kasganj,ganjadundvara,nardoli,33508,0,nardoli,31425
kasganj,ganjadundvara,nawavganj nagariyaa,33509,0,nawavganj nagariyaa,31426
kasganj,ganjadundvara,nayoli fatuawad,33510,0,,
kasganj,ganjadundvara,nurpur,33511,0,nurpur,45015
kasganj,ganjadundvara,osmanpur,33512,0,osmanpur,40400
kasganj,ganjadundvara,pachpokhara,33513,0,pachpokhara,31429
kasganj,ganjadundvara,pitamnagar hadora,33514,0,pitamnagar hadora,31430
kasganj,ganjadundvara,pithanpur bhujapura,33515,0,pithanpur bhujapura,31431
kasganj,ganjadundvara,rajepur kurraa,33516,0,rajepur kurraa,31432
kasganj,ganjadundvara,salavatnagar,33517,0,salavatnagar,31433
kasganj,ganjadundvara,samaspur,33518,0,,
kasganj,ganjadundvara,sanaudi khaas,33519,0,,
kasganj,ganjadundvara,sanaudi sihaman,33520,0,,
kasganj,ganjadundvara,shahvajpur,33521,0,,
kasganj,ganjadundvara,sikandarpur vaisya,33522,0,,
kasganj,ganjadundvara,sujawalpur,33523,0,sujawalpur,31439
kasganj,ganjadundvara,sunagadhi,33524,0,,
kasganj,ganjadundvara,tarasi,33525,0,tarasi,31441
kasganj,ganjadundvara,ulikheda,33526,0,,
kasganj,ganjadundvara,vagvaas,33527,0,vagvaas,31443
kasganj,ganjadundvara,vahota,33528,0,vahota,31444
kasganj,ganjadundvara,vahrojpur,33529,0,vahrojpur,31445
kasganj,ganjadundvara,vanel,33530,0,,
kasganj,ganjadundvara,vangsnagar,33531,0,vangsnagar,31447
kasganj,ganjadundvara,varauna,33532,0,varauna,31448
kasganj,kasganj,afjalpur,33533,0,afjalpur,4644
kasganj,kasganj,ahrauli,33534,0,ahrauli,31450
kasganj,kasganj,athaia,33535,0,,
kasganj,kasganj,baankener,33536,0,,
kasganj,kasganj,beri,33537,0,beri,89
kasganj,kasganj,bhaamo,33538,0,,
kasganj,kasganj,bhadpura bharsoli,33539,0,,
kasganj,kasganj,bharsoli jangal,33540,0,bharsoli jangal,31455
kasganj,kasganj,bhisora bujurg,33541,0,,
kasganj,kasganj,bhisora khurd,33542,0,,
kasganj,kasganj,bhitona,33543,0,bhitona,31457
kasganj,kasganj,chhavnee,33544,0,chhavnee,31461
kasganj,kasganj,chhichhora,33545,0,chhichhora,31462
kasganj,kasganj,dhantoria,33546,0,,
kasganj,kasganj,dhilavali,33547,0,,
kasganj,kasganj,dholana,33548,0,dholana,31463
kasganj,kasganj,faridpur,33549,0,,
kasganj,kasganj,fatepur,33550,0,,
kasganj,kasganj,hanautha,33551,0,,
kasganj,kasganj,harsihpur siroli,33552,0,,
kasganj,kasganj,himmatpur sai,33553,0,himmatpur sai,31467
kasganj,kasganj,ikhuna,33554,0,ikhuna,31468
kasganj,kasganj,inayati,33555,0,inayati,31469
kasganj,kasganj,itaua hariyather,33556,0,,
kasganj,kasganj,jahogirpur,33557,0,,
kasganj,kasganj,jakhera maheshpur,33558,0,jakhera maheshpur,31472
kasganj,kasganj,jhaavar,33559,0,jhaavar,31473
kasganj,kasganj,jiyaudadinpur,33560,0,,
kasganj,kasganj,kaliyanpur,33561,0,,
kasganj,kasganj,kanarkheda,33562,0,,
kasganj,kasganj,karsari hayattgadhi,33563,0,,
kasganj,kasganj,kataur,33564,0,,
kasganj,kasganj,kiloni rafatpur,33565,0,kiloni rafatpur,31479
kasganj,kasganj,kinawa,33566,0,kinawa,31480
kasganj,kasganj,kisrauli,33567,0,kisrauli,31481
kasganj,kasganj,kunwarpur,33568,0,kunwarpur,25655
kasganj,kasganj,kuramai,33569,0,kuramai,31482
kasganj,kasganj,maamo,33570,0,,
kasganj,kasganj,mahavar,33571,0,mahavar,31484
kasganj,kasganj,majara jaat kasgaj,33572,0,,
kasganj,kasganj,manauta,33573,0,manauta,38798
kasganj,kasganj,mohammadpur,33574,0,,
kasganj,kasganj,mohani mamurgaj,33575,0,,
kasganj,kasganj,mohanpura,33576,0,mohanpura,21220
kasganj,kasganj,muarikpur sikataraa,33577,0,muarikpur sikataraa,31490
kasganj,kasganj,muarikpurmaafee,33578,0,muarikpurmaafee,31491
kasganj,kasganj,nadrai,33579,0,nadrai,31492
kasganj,kasganj,narayani,33580,0,narayani,31493
kasganj,kasganj,nasaratpur,33581,0,,
kasganj,kasganj,naugavaan,33582,0,naugavaan,1029
kasganj,kasganj,neroli,33583,0,,
kasganj,kasganj,pathareki,33584,0,pathareki,31497
kasganj,kasganj,pavasra,33585,0,pavasra,31498
kasganj,kasganj,phi0si0 vaksulla khan,33586,0,,
kasganj,kasganj,phi0si0aliyaar khan,33587,0,phi0si0aliyaar khan,31499
kasganj,kasganj,qutubpur,33588,0,,
kasganj,kasganj,rahamatpur maafee,33589,0,rahamatpur maafee,31501
kasganj,kasganj,salempur lala,33590,0,salempur lala,31502
kasganj,kasganj,salempur peeruda,33591,0,,
kasganj,kasganj,satpura maafee,33592,0,satpura maafee,31504
kasganj,kasganj,sever,33593,0,sever,31505
kasganj,kasganj,taiyavpur kamalpur,33594,0,,
kasganj,kasganj,taiyavpur sujatagaj,33595,0,,
kasganj,kasganj,tandauli maafee,33596,0,tandauli maafee,31506
kasganj,kasganj,tatarpur maafee,33597,0,,
kasganj,kasganj,tawalpur,33598,0,tawalpur,31509
kasganj,kasganj,tawalpur mosampur,33599,0,tawalpur mosampur,31510
kasganj,kasganj,tilsai kala,33600,0,tilsai kala,31511
kasganj,kasganj,tilsai khurd,33601,0,tilsai khurd,31512
kasganj,kasganj,vadhaari vaish,33602,0,,
kasganj,kasganj,vahadurpur,33603,0,vahadurpur,31514
kasganj,kasganj,vahidpur khalsa,33604,0,vahidpur khalsa,31515
kasganj,kasganj,vahidpur maafee,33605,0,vahidpur maafee,31516
kasganj,kasganj,varkhurdarpur,33606,0,varkhurdarpur,31517
kasganj,kasganj,virahara,33607,0,virahara,31518
kasganj,kasganj,virasua,33608,0,virasua,31519
kasganj,kasganj,vrahimpur,33609,0,,
kasganj,patiyaali,ashokapur,33610,0,,
kasganj,patiyaali,aurangabad,33611,0,,
kasganj,patiyaali,badhaula,33612,0,,
kasganj,patiyaali,bahora,33613,0,,
kasganj,patiyaali,bakrai bhaisrasi,33614,0,,
kasganj,patiyaali,baraipur,33615,0,baraipur,45060
kasganj,patiyaali,bijora swargdwari,33616,0,bijora swargdwari,31526
kasganj,patiyaali,binpur,33617,0,,
kasganj,patiyaali,canesar nagala dalu,33618,0,,
kasganj,patiyaali,dvioraiya,33619,0,,
kasganj,patiyaali,gadhi khadi,33620,0,,
kasganj,patiyaali,gaudha,33621,0,,
kasganj,patiyaali,hathaudavan,33622,0,,
kasganj,patiyaali,hathoda kheda,33623,0,,
kasganj,patiyaali,jinaul,33624,0,jinaul,31532
kasganj,patiyaali,kakaraalaa,33625,0,kakaraalaa,21765
kasganj,patiyaali,karanpur na0 nunera,33626,0,karanpur na0 nunera,31534
kasganj,patiyaali,kudha,33627,0,,
kasganj,patiyaali,ladholi,33628,0,ladholi,31538
kasganj,patiyaali,majara jatapatiyaali,33629,0,majara jatapatiyaali,31539
kasganj,patiyaali,majhola,33630,0,majhola,1021
kasganj,patiyaali,mendpur,33631,0,,
kasganj,patiyaali,moodhaa,33632,0,,
kasganj,patiyaali,nagala amir,33633,0,,
kasganj,patiyaali,nagala ashanand,33634,0,,
kasganj,patiyaali,nagala beru,33635,0,nagala beru,31544
kasganj,patiyaali,nai musiar,33636,0,,
kasganj,patiyaali,narthar,33637,0,narthar,31546
kasganj,patiyaali,naugavo chehakaa,33638,0,naugavo chehakaa,31547
kasganj,patiyaali,partapur,33639,0,,
kasganj,patiyaali,qutubpur sarai,33640,0,,
kasganj,patiyaali,rahata usufanagar,33641,0,,
kasganj,patiyaali,raipur purohit,33642,0,,
kasganj,patiyaali,raja rijola,33643,0,raja rijola,31549
kasganj,patiyaali,ramnagar karsaina,33644,0,,
kasganj,patiyaali,rampura,33645,0,rampura,38891
kasganj,patiyaali,ranethi,33646,0,ranethi,31551
kasganj,patiyaali,rani daamar,33647,0,rani daamar,31552
kasganj,patiyaali,ratanpur fatiyapur,33648,0,ratanpur fatiyapur,31553
kasganj,patiyaali,rustampur,33649,0,rustampur,6754
kasganj,patiyaali,shahpur nagariyaa,33650,0,shahpur nagariyaa,31555
kasganj,patiyaali,shahpur tahala,33651,0,shahpur tahala,31556
kasganj,patiyaali,shri nagala,33652,0,shri nagala,31557
kasganj,patiyaali,sikandarpur manauna,33653,0,sikandarpur manauna,31558
kasganj,patiyaali,tajpur tigra,33654,0,tajpur tigra,31559
kasganj,patiyaali,thana dariyavganj,33655,0,thana dariyavganj,31560
kasganj,sahavar,alladinpur,33656,0,alladinpur,31563
kasganj,sahavar,amirsa,33657,0,amirsa,31564
kasganj,sahavar,badagaanv,33658,0,,
kasganj,sahavar,badhaarikala,33659,0,,
kasganj,sahavar,bhilouli,33660,0,bhilouli,31567
kasganj,sahavar,chadi,33661,0,,
kasganj,sahavar,chadva,33662,0,,
kasganj,sahavar,chhitauni,33663,0,,
kasganj,sahavar,dippur,33664,0,dippur,29563
kasganj,sahavar,egavaan,33665,0,,
kasganj,sahavar,farauli,33666,0,farauli,31573
kasganj,sahavar,ganeshpur,33667,0,,
kasganj,sahavar,garhka,33668,0,,
kasganj,sahavar,gunar,33669,0,,
kasganj,sahavar,itvaarpur,33670,0,itvaarpur,31575
kasganj,sahavar,jaidhar,33671,0,jaidhar,31576
kasganj,sahavar,jamalpur,33672,0,jamalpur,20124
kasganj,sahavar,kanoi,33673,0,kanoi,31579
kasganj,sahavar,kharpara,33674,0,kharpara,31580
kasganj,sahavar,khitauli,33675,0,khitauli,31581
kasganj,sahavar,khojpur,33676,0,khojpur,31582
kasganj,sahavar,kuvarpur,33677,0,,
kasganj,sahavar,l0 gopal sih,33678,0,,
kasganj,sahavar,l0 sundar sih,33679,0,,
kasganj,sahavar,laharaa,33680,0,laharaa,17379
kasganj,sahavar,lakhmipur vishaal singh,33681,0,,
kasganj,sahavar,laloopura,33682,0,,
kasganj,sahavar,manikpur,33683,0,manikpur,16503
kasganj,sahavar,miranpur,33684,0,,
kasganj,sahavar,mohammadpur,33685,0,,
kasganj,sahavar,mujfafar nagar,33686,0,mujfafar nagar,31590
kasganj,sahavar,na0 badan,33687,0,na0 badan,31591
kasganj,sahavar,nagala nainsukh,33688,0,,
kasganj,sahavar,nathupur,33689,0,nathupur,51610
kasganj,sahavar,navavgaj,33690,0,,
kasganj,sahavar,nyoli,33691,0,nyoli,31594
kasganj,sahavar,padarathpur,33692,0,,
kasganj,sahavar,pithanpur,33693,0,pithanpur,31640
kasganj,sahavar,pratappur mohammad khan,33694,0,,
kasganj,sahavar,raara,33695,0,raara,25774
kasganj,sahavar,raayo,33696,0,raayo,31598
kasganj,sahavar,roshananagar,33697,0,roshananagar,18461
kasganj,sahavar,sadikpur,33698,0,,
kasganj,sahavar,shekhpur narrai,33699,0,shekhpur narrai,31600
kasganj,sahavar,tajpur,33700,0,tajpur,14848
kasganj,sahavar,tarapur,33701,0,,
kasganj,sahavar,vajanagar safed,33702,0,vajanagar safed,31602
kasganj,sahavar,vastaramau,33703,0,vastaramau,31603
kasganj,sahavar,voda nagariyaa,33704,0,,
kasganj,sahavar,vodar,33705,0,,
kasganj,sidpura,ajitnagar,33706,0,ajitnagar,31605
kasganj,sidpura,akhatau magadpur,33707,0,akhatau magadpur,31606
kasganj,sidpura,anangpur,33708,0,anangpur,31607
kasganj,sidpura,bakaawali,33709,0,bakaawali,31608
kasganj,sidpura,balharpur,33710,0,,
kasganj,sidpura,basai,33711,0,basai,20457
kasganj,sidpura,bhogpur,33712,0,,
kasganj,sidpura,bhoupura,33713,0,,
kasganj,sidpura,bhujapura,33714,0,bhujapura,30813
kasganj,sidpura,biloti,33715,0,biloti,31612
kasganj,sidpura,bosi,33716,0,bosi,31613
kasganj,sidpura,brisinghpur,33717,0,,
kasganj,sidpura,chodpur memda,33718,0,,
kasganj,sidpura,damari,33719,0,,
kasganj,sidpura,dehali bujurg,33720,0,,
kasganj,sidpura,dehali khurd,33721,0,,
kasganj,sidpura,dhansihpur,33722,0,,
kasganj,sidpura,dhudhara,33723,0,dhudhara,31618
kasganj,sidpura,dhuvian,33724,0,dhuvian,31619
kasganj,sidpura,gangsara,33725,0,gangsara,31620
kasganj,sidpura,gopalpur,33726,0,,
kasganj,sidpura,hamirpur,33727,0,,
kasganj,sidpura,jalilpur shyampur,33728,0,,
kasganj,sidpura,jasamai,33729,0,jasamai,31623
kasganj,sidpura,kalani,33730,0,,
kasganj,sidpura,karampur,33731,0,,
kasganj,sidpura,khargatipur,33732,0,khargatipur,31627
kasganj,sidpura,khiriapatti,33733,0,,
kasganj,sidpura,kiloni,33734,0,kiloni,31629
kasganj,sidpura,kucharaani,33735,0,kucharaani,31630
kasganj,sidpura,logpur bhikpur,33736,0,,
kasganj,sidpura,magathra,33737,0,magathra,31632
kasganj,sidpura,mandanpur,33738,0,mandanpur,38875
kasganj,sidpura,mijakhuri,33739,0,mijakhuri,31634
kasganj,sidpura,muiudadinpur,33740,0,,
kasganj,sidpura,nagala bhimsen,33741,0,,
kasganj,sidpura,nagala patwaariyaan,33742,0,,
kasganj,sidpura,nathpur kamalpur,33743,0,,
kasganj,sidpura,nori,33744,0,,
kasganj,sidpura,pavaldheera,33745,0,pavaldheera,31638
kasganj,sidpura,pilkhuni,33746,0,pilkhuni,31639
kasganj,sidpura,pithanpur,33747,0,pithanpur,31596
kasganj,sidpura,samauthi,33748,0,samauthi,31641
kasganj,sidpura,saraval,33749,0,saraval,31642
kasganj,sidpura,shekhoopura fatehpura,33750,0,,
kasganj,sidpura,sigpur,33751,0,sigpur,31645
kasganj,sidpura,sikeharaa,33752,0,sikeharaa,31646
kasganj,sidpura,sinoth,33753,0,,
kasganj,sidpura,sirsul,33754,0,sirsul,31648
kasganj,sidpura,sujanpur,33755,0,,
kasganj,sidpura,sultanpur,33756,0,,
kasganj,sidpura,sunaharaa,33757,0,sunaharaa,1052
kasganj,sidpura,tajpur,33758,0,,
kasganj,sidpura,thaathi,33759,0,thaathi,31652
kasganj,sidpura,utarana,33760,0,utarana,31653
kasganj,sidpura,vahoranpura,33761,0,vahoranpura,31654
kasganj,sidpura,wajidpur,33762,0,,
kasganj,soron,abhaiyapur rampur,33763,0,,
kasganj,soron,agoli kiraamai,33764,0,agoli kiraamai,31657
kasganj,soron,allipur barbaara,33765,0,allipur barbaara,31658
kasganj,soron,anandipur khalilpur,33766,0,anandipur khalilpur,31659
kasganj,soron,badanpur,33767,0,badanpur,14852
kasganj,soron,baghela pukhta,33768,0,baghela pukhta,31661
kasganj,soron,barauda,33769,0,barauda,31662
kasganj,soron,barauli urf badagaanv,33770,0,,
kasganj,soron,basantnagar,33771,0,basantnagar,31664
kasganj,soron,basoopura,33772,0,basoopura,31665
kasganj,soron,bhadpura,33773,0,,
kasganj,soron,bhaoopur,33774,0,bhaoopur,36363
kasganj,soron,bhidauni,33775,0,bhidauni,31668
kasganj,soron,brahampuri,33776,0,brahampuri,31669
kasganj,soron,candi,33777,0,,
kasganj,soron,chakeri,33778,0,chakeri,31671
kasganj,soron,chandaus,33779,0,,
kasganj,soron,chandrapura gaoopura,33780,0,chandrapura gaoopura,31672
kasganj,soron,datlana khadiri pukhta,33781,0,datlana khadiri pukhta,31674
kasganj,soron,devari prahaladapur,33782,0,devari prahaladapur,31675
kasganj,soron,dokeli,33783,0,dokeli,31676
kasganj,soron,dorai,33784,0,dorai,1006
kasganj,soron,fatehpur kalau,33785,0,fatehpur kalau,31678
kasganj,soron,gangagarh,33786,0,,
kasganj,soron,ghinona,33787,0,ghinona,31680
kasganj,soron,goraha,33788,0,goraha,31681
kasganj,soron,goshpur bhoopalgadhi,33789,0,,
kasganj,soron,goyati,33790,0,goyati,31683
kasganj,soron,gudgudi,33791,0,gudgudi,31684
kasganj,soron,gurhana luharra,33792,0,gurhana luharra,31685
kasganj,soron,harnather,33793,0,harnather,31686
kasganj,soron,harnathpur urf na0moti,33794,0,harnathpur urf na0moti,31687
kasganj,soron,harsaina,33795,0,,
kasganj,soron,himaupur,33796,0,,
kasganj,soron,hodalpur,33797,0,hodalpur,31690
kasganj,soron,kadarbari,33798,0,,
kasganj,soron,khadia,33799,0,,
kasganj,soron,kudhaar,33800,0,kudhaar,31693
kasganj,soron,kumroua,33801,0,kumroua,31694
kasganj,soron,kyampur bahedia,33802,0,,
kasganj,soron,lahar varkula,33803,0,lahar varkula,31696
kasganj,soron,mahamudpur pukhta,33804,0,mahamudpur pukhta,31697
kasganj,soron,malikpur,33805,0,malikpur,30840
kasganj,soron,mallahnagar,33806,0,mallahnagar,31698
kasganj,soron,manpur nagariyaa,33807,0,manpur nagariyaa,31699
kasganj,soron,maujampur husseinpur,33808,0,,
kasganj,soron,mirzapur,33809,0,,
kasganj,soron,musawali,33810,0,,
kasganj,soron,nagala laale,33811,0,nagala laale,31703
kasganj,soron,nagala ulfat,33812,0,,
kasganj,soron,nameni,33813,0,,
kasganj,soron,naurtha,33814,0,naurtha,31705
kasganj,soron,pachalaanaa,33815,0,pachalaanaa,31706
