res_15_gp_id,block,gp,district,merge10gp
52313,thanabhavan,manakpur,shamali,0
52314,thanabhavan,manat manti,shamali,0
52315,thanabhavan,mullapur,shamali,0
52316,thanabhavan,nangal,shamali,0
52317,thanabhavan,naujal naujali,shamali,0
52318,thanabhavan,niraalsi urf kadargarh,shamali,0
52319,thanabhavan,niraalsi urf marukhedi,shamali,0
52320,thanabhavan,osmanpur,shamali,0
52321,thanabhavan,palthedy,shamali,0
52322,thanabhavan,qutubgarh,shamali,0
52323,thanabhavan,raipur ladomajari,shamali,0
52324,thanabhavan,sohanjani umrpur,shamali,0
52325,thanabhavan,sonta rasulpur,shamali,0
52326,thanabhavan,thanabhavan dehaat,shamali,0
52327,thanabhavan,titarasi pavarkheda,shamali,0
52328,thanabhavan,umrpur,shamali,0
52329,thanabhavan,yarpur,shamali,0
52341,gilola,bhithora ramasahaay,shravasti,0
52344,gilola,chandranva,shravasti,0
52347,gilola,dikaraa,shravasti,0
52372,gilola,kharkahia,shravasti,0
52376,gilola,kurbeni,shravasti,0
52384,gilola,mohamdapur,shravasti,0
52386,gilola,nagarora,shravasti,0
52387,gilola,nakaha dharmanagar,shravasti,0
52395,gilola,purakhipur dihavaa,shravasti,0
52399,gilola,rampur kodari,shravasti,0
52401,gilola,rampur trishauna,shravasti,0
52404,gilola,ratnapur,shravasti,0
52406,gilola,shahpur kathautiya,shravasti,0
52407,gilola,shahpurbara,shravasti,0
52414,gilola,vishunapur,shravasti,0
52418,hariharpur rani,asan hariya,shravasti,0
52422,hariharpur rani,banakatwa,shravasti,0
52431,hariharpur rani,gajobari,shravasti,0
52434,hariharpur rani,hallaajot,shravasti,0
52440,hariharpur rani,keshavapur,shravasti,0
52443,hariharpur rani,kharch,shravasti,0
52452,hariharpur rani,mahrauli,shravasti,0
52453,hariharpur rani,mathkhanavaa,shravasti,0
52466,hariharpur rani,rehali vishunpur,shravasti,0
52478,ikuna,alinagar,shravasti,0
52482,ikuna,baganaha,shravasti,0
52487,ikuna,belkar,shravasti,0
52491,ikuna,bhatpurvaklon,shravasti,0
52493,ikuna,chakrabhandar,shravasti,0
52500,ikuna,ganeshpur,shravasti,0
52510,ikuna,kalyanpur,shravasti,0
52511,ikuna,kanjadava,shravasti,0
52535,ikuna,mohanipur,shravasti,0
52546,ikuna,salawariyaa,shravasti,0
52549,ikuna,shivajot,shravasti,0
52551,ikuna,shravantaara,shravasti,0
52561,jamunaha,babhanpurva,shravasti,0
52571,jamunaha,bharatha,shravasti,0
52583,jamunaha,dodipurava,shravasti,0
52594,jamunaha,jogiya,shravasti,0
52599,jamunaha,khaliftpur,shravasti,0
52604,jamunaha,lalbojha,shravasti,0
52614,jamunaha,nadidih,shravasti,0
52615,jamunaha,nevada jamaadaar,shravasti,0
52621,jamunaha,rahamatu gonv,shravasti,0
52627,jamunaha,sangampurva,shravasti,0
52635,jamunaha,sujandih,shravasti,0
52637,jamunaha,tikuia,shravasti,0
52639,jamunaha,trilokpur,shravasti,0
52640,jamunaha,ullahavaa,shravasti,0
52644,sirsiyaa,amarhava,shravasti,0
52646,sirsiyaa,bahadurpur,shravasti,0
52651,sirsiyaa,bechua,shravasti,0
52654,sirsiyaa,bhachakaahi,shravasti,0
52660,sirsiyaa,chaypurva,shravasti,0
52668,sirsiyaa,gadhi,shravasti,0
52669,sirsiyaa,gandhi,shravasti,0
52671,sirsiyaa,genhua baari,shravasti,0
52674,sirsiyaa,gulra,shravasti,0
52675,sirsiyaa,haraiyya tarai,shravasti,0
52681,sirsiyaa,kheri tarai,shravasti,0
52683,sirsiyaa,lalpur ayoghya,shravasti,0
52689,sirsiyaa,medkiya,shravasti,0
52699,sirsiyaa,piparahawa ranjitpur,shravasti,0
52719,sirsiyaa,suhelva,shravasti,0
52727,sirsiyaa,vishunpur ramnagar,shravasti,0
52728,baansi,aama maafee,siddharth nagar,0
52729,baansi,akoliha,siddharth nagar,0
52733,baansi,bagahwa komar,siddharth nagar,0
52737,baansi,bargadwa,siddharth nagar,0
52745,baansi,chatiya,siddharth nagar,0
52769,baansi,majhavankala,siddharth nagar,0
52775,baansi,nagava,siddharth nagar,0
52778,baansi,nihalava,siddharth nagar,0
52779,baansi,odanatal,siddharth nagar,0
52785,baansi,pipara,siddharth nagar,0
52790,baansi,sakhuiya,siddharth nagar,0
52791,baansi,sangrampur,siddharth nagar,0
52800,baansi,tadvalghat,siddharth nagar,0
52801,baansi,tajagarh,siddharth nagar,0
52805,baansi,tara gujaruliya,siddharth nagar,0
52809,baansi,udwaliya,siddharth nagar,0
52810,baansi,uska,siddharth nagar,0
52838,badhani,ghorhi urf roinihavaa,siddharth nagar,0
52840,badhani,halora,siddharth nagar,0
52841,badhani,hasudi urf gajehadi,siddharth nagar,0
52843,badhani,imilia junubi,siddharth nagar,0
52845,badhani,jharua,siddharth nagar,0
52858,badhani,madni,siddharth nagar,0
52859,badhani,mahadev khurd,siddharth nagar,0
52866,badhani,pachauth,siddharth nagar,0
52867,badhani,padariya,siddharth nagar,0
52869,badhani,paki,siddharth nagar,0
52872,badhani,parsohia,siddharth nagar,0
52874,badhani,pikura,siddharth nagar,0
52877,badhani,rakahat,siddharth nagar,0
52878,badhani,ramnagar,siddharth nagar,0
52880,badhani,sansori,siddharth nagar,0
52881,badhani,savara,siddharth nagar,0
52882,badhani,simrahawa,siddharth nagar,0
52883,badhani,singhorwa,siddharth nagar,0
52885,badhani,sisva urf shivbharee,siddharth nagar,0
52897,bhanawapur,bamdei,siddharth nagar,0
52898,bhanawapur,bargadwa,siddharth nagar,0
52903,bhanawapur,bhaluhia,siddharth nagar,0
52909,bhanawapur,bounajot,siddharth nagar,0
52910,bhanawapur,budhiya tair,siddharth nagar,0
52917,bhanawapur,dakhinahavaan,siddharth nagar,0
52919,bhanawapur,denajot kasturi,siddharth nagar,0
52931,bhanawapur,hansudi ausanpur,siddharth nagar,0
52937,bhanawapur,judavaniya,siddharth nagar,0
52939,bhanawapur,juvarai,siddharth nagar,0
52944,bhanawapur,kathautiya gokul,siddharth nagar,0
52945,bhanawapur,kathautiya ramnath,siddharth nagar,0
52947,bhanawapur,khakhraanv,siddharth nagar,0
52949,bhanawapur,ledsar naankaar,siddharth nagar,0
52950,bhanawapur,lohraula,siddharth nagar,0
52951,bhanawapur,lohrauli,siddharth nagar,0
52952,bhanawapur,madhukarpur,siddharth nagar,0
52953,bhanawapur,madhukarpur choube,siddharth nagar,0
52956,bhanawapur,mahadev nanga,siddharth nagar,0
52959,bhanawapur,mahatinia khurd,siddharth nagar,0
52960,bhanawapur,majhuwa,siddharth nagar,0
52969,bhanawapur,padari musatahakam,siddharth nagar,0
52971,bhanawapur,parsohia sadanand,siddharth nagar,0
52972,bhanawapur,parsohia tiwari,siddharth nagar,0
52975,bhanawapur,pedra,siddharth nagar,0
52976,bhanawapur,phulpur lala,siddharth nagar,0
52979,bhanawapur,pipara,siddharth nagar,0
52982,bhanawapur,piuria,siddharth nagar,0
52990,bhanawapur,rohnibhari,siddharth nagar,0
52995,bhanawapur,sekhui senapati,siddharth nagar,0
53014,dumriyaganj,amauna pandeya,siddharth nagar,0
53016,dumriyaganj,anduaa,siddharth nagar,0
53017,dumriyaganj,arni,siddharth nagar,0
53024,dumriyaganj,bahariya,siddharth nagar,0
53026,dumriyaganj,banakati,siddharth nagar,0
53027,dumriyaganj,basadila modinankaar,siddharth nagar,0
53028,dumriyaganj,bevaa jiyauddin,siddharth nagar,0
53030,dumriyaganj,bhaaluukoni japti,siddharth nagar,0
53046,dumriyaganj,davariyaa,siddharth nagar,0
53050,dumriyaganj,fatepur,siddharth nagar,0
53053,dumriyaganj,gauraahi bujurg,siddharth nagar,0
53054,dumriyaganj,gauri pathak,siddharth nagar,0
53058,dumriyaganj,hisamuddinpur,siddharth nagar,0
53066,dumriyaganj,jimdi,siddharth nagar,0
53074,dumriyaganj,khantara,siddharth nagar,0
53077,dumriyaganj,khoria shivbaksh,siddharth nagar,0
53085,dumriyaganj,mahatinia,siddharth nagar,0
53091,dumriyaganj,manoharapur,siddharth nagar,0
53092,dumriyaganj,mishrauliya,siddharth nagar,0
53093,dumriyaganj,mishrauliya maafee,siddharth nagar,0
53096,dumriyaganj,paranpur,siddharth nagar,0
53098,dumriyaganj,parasa pandit,siddharth nagar,0
53105,dumriyaganj,piraila sultan,siddharth nagar,0
53109,dumriyaganj,rangarejpur,siddharth nagar,0
53121,dumriyaganj,sonahati,siddharth nagar,0
53123,dumriyaganj,tadwa,siddharth nagar,0
53131,dumriyaganj,turakuliya,siddharth nagar,0
53139,dumriyaganj,virpur ratanpur,siddharth nagar,0
53142,itwa,amauna,siddharth nagar,0
53152,itwa,basant poor,siddharth nagar,0
53154,itwa,bayaari,siddharth nagar,0
53160,itwa,chuhi grant,siddharth nagar,0
53161,itwa,dabra,siddharth nagar,0
53165,itwa,gaura,siddharth nagar,0
53168,itwa,higua,siddharth nagar,0
53178,itwa,kadjahvagaranat,siddharth nagar,0
53187,itwa,kevatli,siddharth nagar,0
53189,itwa,khakhra,siddharth nagar,0
53198,itwa,mahadaani,siddharth nagar,0
53200,itwa,mahadenv,siddharth nagar,0
53201,itwa,malhawaar vujurg,siddharth nagar,0
53205,itwa,mudilia,siddharth nagar,0
53207,itwa,pachamohani,siddharth nagar,0
53210,itwa,pakadi pathan,siddharth nagar,0
53214,itwa,parsohan,siddharth nagar,0
53224,itwa,sagara jot,siddharth nagar,0
53230,itwa,sehari,siddharth nagar,0
53238,itwa,tenua,siddharth nagar,0
53239,itwa,virava poor,siddharth nagar,0
53245,jogiya,badgo,siddharth nagar,0
53247,jogiya,baidauli,siddharth nagar,0
53255,jogiya,budnaiya,siddharth nagar,0
53263,jogiya,gangaval,siddharth nagar,0
53274,jogiya,kapia,siddharth nagar,0
53284,jogiya,madhvapur,siddharth nagar,0
53290,jogiya,nadepr,siddharth nagar,0
53299,jogiya,piparahawa,siddharth nagar,0
53300,jogiya,pokharabhitwa,siddharth nagar,0
53303,jogiya,sahuda bu0,siddharth nagar,0
53307,jogiya,sirsiyaa raja,siddharth nagar,0
53312,jogiya,udaipur,siddharth nagar,0
53317,khesraha,bajraha bu0,siddharth nagar,0
53329,khesraha,bargadwa,siddharth nagar,0
53346,khesraha,dhudhani,siddharth nagar,0
53347,khesraha,dodwar bhatta,siddharth nagar,0
53348,khesraha,dulhi,siddharth nagar,0
53352,khesraha,faridabad,siddharth nagar,0
53356,khesraha,gulriha,siddharth nagar,0
53358,khesraha,kadja,siddharth nagar,0
53366,khesraha,kotia,siddharth nagar,0
53375,khesraha,mahulani,siddharth nagar,0
53376,khesraha,maravatiya,siddharth nagar,0
53379,khesraha,matriya,siddharth nagar,0
53380,khesraha,mishrauliya,siddharth nagar,0
53390,khesraha,piparadoyam,siddharth nagar,0
53395,khesraha,rohua,siddharth nagar,0
53405,khesraha,tikri pakariya,siddharth nagar,0
53410,khuniyaanw,amanankaar,siddharth nagar,0
53417,khuniyaanw,balibhadrapur urf gobaraha,siddharth nagar,0
53418,khuniyaanw,banakata pashchimi,siddharth nagar,0
53419,khuniyaanw,banakata purvi,siddharth nagar,0
53424,khuniyaanw,benipur naankaar,siddharth nagar,0
53429,khuniyaanw,bhitiyaa,siddharth nagar,0
53431,khuniyaanw,choubepur,siddharth nagar,0
53432,khuniyaanw,dadwa,siddharth nagar,0
53434,khuniyaanw,dhangarhwa,siddharth nagar,0
53437,khuniyaanw,dhobaha ehtamali,siddharth nagar,0
53440,khuniyaanw,durgajot,siddharth nagar,0
53441,khuniyaanw,ekdengava mu0,siddharth nagar,0
53444,khuniyaanw,gasda,siddharth nagar,0
53450,khuniyaanw,gulriha,siddharth nagar,0
53451,khuniyaanw,harijot,siddharth nagar,0
53457,khuniyaanw,jiganihavaa urf jolhabhari,siddharth nagar,0
53466,khuniyaanw,keravaniya,siddharth nagar,0
53476,khuniyaanw,lohatamay pipara khurd,siddharth nagar,0
53478,khuniyaanw,mahua pathak,siddharth nagar,0
53481,khuniyaanw,majhuwa,siddharth nagar,0
53483,khuniyaanw,manakar,siddharth nagar,0
53484,khuniyaanw,manihavaa,siddharth nagar,0
53493,khuniyaanw,mithuva,siddharth nagar,0
53495,khuniyaanw,nagapar,siddharth nagar,0
53496,khuniyaanw,naval,siddharth nagar,0
53499,khuniyaanw,padari,siddharth nagar,0
53502,khuniyaanw,parasia,siddharth nagar,0
53504,khuniyaanw,patiapaar,siddharth nagar,0
53514,khuniyaanw,sandaljot,siddharth nagar,0
53515,khuniyaanw,semra,siddharth nagar,0
53521,khuniyaanw,tauvagaranat,siddharth nagar,0
53523,khuniyaanw,tighari raay,siddharth nagar,0
53524,khuniyaanw,turkwaliya,siddharth nagar,0
53527,loton bazaar,ajaan,siddharth nagar,0
53539,loton bazaar,bhusaulamaphi,siddharth nagar,0
53567,loton bazaar,phutuk,siddharth nagar,0
53576,loton bazaar,targauna,siddharth nagar,0
53584,mithval,babhani,siddharth nagar,0
53587,mithval,banagava pratham,siddharth nagar,0
53595,mithval,belgadi,siddharth nagar,0
53599,mithval,bhatauli,siddharth nagar,0
53611,mithval,davariyaa,siddharth nagar,0
53616,mithval,dwarikapurmaafee,siddharth nagar,0
53625,mithval,haraiya,siddharth nagar,0
53646,mithval,khutahana,siddharth nagar,0
53653,mithval,laukia,siddharth nagar,0
53658,mithval,malauli,siddharth nagar,0
53669,mithval,parasia dwitiya,siddharth nagar,0
53673,mithval,pidva,siddharth nagar,0
53677,mithval,puraina,siddharth nagar,0
53680,mithval,rambhari,siddharth nagar,0
53717,naugarh,kapia mishra,siddharth nagar,0
53722,naugarh,luchuia,siddharth nagar,0
53734,naugarh,parasashahalam,siddharth nagar,0
53748,naugarh,sisva khurd,siddharth nagar,0
53754,shoharatgarh,akara,siddharth nagar,0
53757,shoharatgarh,athkonia,siddharth nagar,0
53758,shoharatgarh,babhani,siddharth nagar,0
53759,shoharatgarh,bagahwa,siddharth nagar,0
53763,shoharatgarh,chatra,siddharth nagar,0
53768,shoharatgarh,dahiyad,siddharth nagar,0
53775,shoharatgarh,gujaruliyakhalsa,siddharth nagar,0
53786,shoharatgarh,ladava,siddharth nagar,0
53790,shoharatgarh,madrahanourframnagar,siddharth nagar,0
53795,shoharatgarh,mahatha,siddharth nagar,0
53797,shoharatgarh,malagava,siddharth nagar,0
53801,shoharatgarh,niav,siddharth nagar,0
53802,shoharatgarh,nibi,siddharth nagar,0
53813,shoharatgarh,santori,siddharth nagar,0
53815,shoharatgarh,semra,siddharth nagar,0
53818,shoharatgarh,technar,siddharth nagar,0
53819,shoharatgarh,tidya,siddharth nagar,0
53828,uskaabazar,chorai dwitiya,siddharth nagar,0
53831,uskaabazar,dataragavaan,siddharth nagar,0
53836,uskaabazar,jagmohani,siddharth nagar,0
53840,uskaabazar,kolhua dwitiya,siddharth nagar,0
53844,uskaabazar,lakshanpur,siddharth nagar,0
53848,uskaabazar,manjhariyaan,siddharth nagar,0
53850,uskaabazar,mehadiyaan bujurg,siddharth nagar,0
53852,uskaabazar,pakadi,siddharth nagar,0
53872,vardepur,agaya khurad,siddharth nagar,0
53873,vardepur,bagahi,siddharth nagar,0
53874,vardepur,bajaha,siddharth nagar,0
53875,vardepur,bargadwa,siddharth nagar,0
53876,vardepur,bargdi,siddharth nagar,0
53877,vardepur,bhagavanpur,siddharth nagar,0
53878,vardepur,bharwaliya,siddharth nagar,0
53879,vardepur,bhujauli,siddharth nagar,0
53880,vardepur,buda,siddharth nagar,0
53881,vardepur,chakaijot,siddharth nagar,0
53882,vardepur,dulhadaramyaani,siddharth nagar,0
53883,vardepur,dulhajanubi,siddharth nagar,0
53884,vardepur,dulhakhurad,siddharth nagar,0
53885,vardepur,dulhasumali,siddharth nagar,0
53886,vardepur,gaighat,siddharth nagar,0
53887,vardepur,jamuhava,siddharth nagar,0
53888,vardepur,jhagti,siddharth nagar,0
53889,vardepur,khurati,siddharth nagar,0
53890,vardepur,mahadwa kurmi,siddharth nagar,0
53891,vardepur,pakadi uraf mudla,siddharth nagar,0
53892,vardepur,parasa,siddharth nagar,0
53893,vardepur,piprasan,siddharth nagar,0
53894,vardepur,samari,siddharth nagar,0
53895,vardepur,singhorwabujurg,siddharth nagar,0
53896,vardepur,varadpur 1,siddharth nagar,0
53897,vardepur,varadpur 10,siddharth nagar,0
53898,vardepur,varadpur 11,siddharth nagar,0
53899,vardepur,varadpur 12,siddharth nagar,0
53900,vardepur,varadpur 13,siddharth nagar,0
53901,vardepur,varadpur 2,siddharth nagar,0
53902,vardepur,varadpur 3,siddharth nagar,0
53903,vardepur,varadpur 4,siddharth nagar,0
53904,vardepur,varadpur 5,siddharth nagar,0
53905,vardepur,varadpur 6,siddharth nagar,0
53906,vardepur,varadpur 7,siddharth nagar,0
53907,vardepur,varadpur 8,siddharth nagar,0
53908,vardepur,varadpur 9,siddharth nagar,0
53916,behata,badriya,sitapur,0
53922,behata,belwagauhaniya,sitapur,0
53925,behata,bhithiya jalhepur,sitapur,0
53927,behata,chaadi,sitapur,0
53931,behata,chenia,sitapur,0
53934,behata,datuni,sitapur,0
53936,behata,devpalpur,sitapur,0
53942,behata,gurela,sitapur,0
53947,behata,kadbada,sitapur,0
53948,behata,kakaraha,sitapur,0
53949,behata,karehaka oochgaanv,sitapur,0
53951,behata,kataraaraipur,sitapur,0
53952,behata,kathura,sitapur,0
53953,behata,khanamdor,sitapur,0
53958,behata,lekhanapur,sitapur,0
53975,behata,phulpur gunia,sitapur,0
53978,behata,purava acharya,sitapur,0
53980,behata,ramarudha,sitapur,0
53994,behata,sidkida,sitapur,0
54008,bisawaan,baghaiya,sitapur,0
54009,bisawaan,baherwa,sitapur,0
54021,bisawaan,bhagavanpur maafee,sitapur,0
54025,bisawaan,bhithorakalan,sitapur,0
54034,bisawaan,geruhamaphi,sitapur,0
54043,bisawaan,itadaha,sitapur,0
54049,bisawaan,kajisarayam,sitapur,0
54050,bisawaan,kalhapur,sitapur,0
54052,bisawaan,kalyanpur,sitapur,0
54076,bisawaan,neoriabank,sitapur,0
54078,bisawaan,nyamatpur,sitapur,0
54079,bisawaan,padara,sitapur,0
54093,bisawaan,reva,sitapur,0
54094,bisawaan,ruknapur,sitapur,0
54095,bisawaan,ruusahan,sitapur,0
54097,bisawaan,sarai,sitapur,0
54102,bisawaan,saudhaa,sitapur,0
54108,bisawaan,sirsisraiya,sitapur,0
54111,bisawaan,tayaula,sitapur,0
54112,bisawaan,tikra,sitapur,0
54117,elia,allipuneliraja,sitapur,0
54119,elia,ambova,sitapur,0
54126,elia,benipur,sitapur,0
54129,elia,bhogipur,sitapur,0
54133,elia,canpur,sitapur,0
54138,elia,damodarpur,sitapur,0
54145,elia,harani,sitapur,0
54171,elia,nerikala,sitapur,0
54183,elia,roseha,sitapur,0
54209,gondlamau,baroy,sitapur,0
54210,gondlamau,bhaoopur,sitapur,0
54215,gondlamau,chupariya,sitapur,0
54223,gondlamau,gadhwai,sitapur,0
54224,gondlamau,gagapur,sitapur,0
54236,gondlamau,kabirpur,sitapur,0
54239,gondlamau,kamalapur,sitapur,0
54243,gondlamau,khalegadhi,sitapur,0
54244,gondlamau,kodikapur,sitapur,0
54249,gondlamau,kumaugrant,sitapur,0
54252,gondlamau,kuvarpur cheretali,sitapur,0
54253,gondlamau,mahamadpur jhabara,sitapur,0
54257,gondlamau,mirapur,sitapur,0
54263,gondlamau,natvalgrant,sitapur,0
54271,gondlamau,rasulpur,sitapur,0
54278,gondlamau,sarva,sitapur,0
54282,gondlamau,tarava,sitapur,0
54288,hargaanv,akhtyarpur,sitapur,0
54293,hargaanv,baksohia,sitapur,0
54295,hargaanv,banihaar,sitapur,0
54308,hargaanv,fattepur matinpur,sitapur,0
54309,hargaanv,fattepur mirabehad,sitapur,0
54314,hargaanv,jadona,sitapur,0
54323,hargaanv,khedrapur,sitapur,0
54333,hargaanv,nakuri kala,sitapur,0
54343,hargaanv,patti catesar,sitapur,0
54348,hargaanv,raahi,sitapur,0
54350,hargaanv,raipur,sitapur,0
54360,hargaanv,sikandarpur,sitapur,0
54363,hargaanv,turtipur,sitapur,0
54368,hargaanv,vishun baawali,sitapur,0
54370,kasamanda,aloiya,sitapur,0
54398,kasamanda,hirpur,sitapur,0
54401,kasamanda,jalalpur,sitapur,0
54412,kasamanda,kursanda,sitapur,0
54414,kasamanda,ludhaura,sitapur,0
54416,kasamanda,madhvapur,sitapur,0
54417,kasamanda,magarora,sitapur,0
54421,kasamanda,mehdauli,sitapur,0
54423,kasamanda,nevada,sitapur,0
54426,kasamanda,oonchakhera kala,sitapur,0
54435,kasamanda,sandhana,sitapur,0
54436,kasamanda,sarainya,sitapur,0
54443,kasamanda,suraicha,sitapur,0
54461,khorabad,bhadevna,sitapur,0
54467,khorabad,cathabhari,sitapur,0
54477,khorabad,jainpur soharaiya,sitapur,0
54484,khorabad,kasimpur,sitapur,0
54486,khorabad,koderi,sitapur,0
54489,khorabad,mansurpur,sitapur,0
54490,khorabad,mirpur,sitapur,0
54493,khorabad,musepur baldevsingh,sitapur,0
54496,khorabad,nevada,sitapur,0
54503,khorabad,parasehara khurd,sitapur,0
54520,khorabad,sunjawalpur,sitapur,0
54521,khorabad,takpurva,sitapur,0
54524,khorabad,umariya,sitapur,0
54527,laharpur,akachanpur bareli,sitapur,0
54531,laharpur,andesnagar,sitapur,0
54534,laharpur,baherwa,sitapur,0
54535,laharpur,bakarnagar,sitapur,0
54536,laharpur,banisarai,sitapur,0
54545,laharpur,faridpur kuti,sitapur,0
54547,laharpur,geruha,sitapur,0
54549,laharpur,hilalpur,sitapur,0
54558,laharpur,kultajpur,sitapur,0
54572,laharpur,nimauchi,sitapur,0
54582,laharpur,shahjadpur,sitapur,0
54583,laharpur,sharifpur talha,sitapur,0
54592,laharpur,tanda salaar,sitapur,0
54610,machhrehata,dalelnagar,sitapur,0
54625,machhrehata,itauwa,sitapur,0
54641,machhrehata,mamoopur kathela,sitapur,0
54658,machhrehata,rathodpur,sitapur,0
54660,machhrehata,sahsapur,sitapur,0
54663,machhrehata,shahpur,sitapur,0
54674,mahamudabad,bakhaarikalan,sitapur,0
54682,mahamudabad,candi chandpur,sitapur,0
54683,mahamudabad,chaturabehad,sitapur,0
54684,mahamudabad,chhangapore,sitapur,0
54696,mahamudabad,jayrampur,sitapur,0
54698,mahamudabad,kanjkheda,sitapur,0
54701,mahamudabad,khapura,sitapur,0
54707,mahamudabad,lalkala,sitapur,0
54711,mahamudabad,majhingava.2,sitapur,0
54715,mahamudabad,mohammadpur nisfi,sitapur,0
54718,mahamudabad,nabiganj,sitapur,0
54726,mahamudabad,ramadavari1,sitapur,0
54742,mahamudabad,tikra,sitapur,0
54751,maholi,bahera,sitapur,0
54756,maholi,bhudkuda,sitapur,0
54757,maholi,bhudkudi,sitapur,0
54758,maholi,bidanpur,sitapur,0
54762,maholi,chaauu birwa,sitapur,0
54769,maholi,devaria,sitapur,0
54777,maholi,isanagar,sitapur,0
54781,maholi,kunwarpur gaddi,sitapur,0
54788,maholi,mahuwa cola,sitapur,0
54789,maholi,malhpur,sitapur,0
54794,maholi,narhara,sitapur,0
54795,maholi,nekpur,sitapur,0
54797,maholi,paragpur grant,sitapur,0
54805,maholi,ramuvapur,sitapur,0
54806,maholi,rannoopur,sitapur,0
54808,maholi,rypadaia,sitapur,0
54815,maholi,umariya,sitapur,0
54824,mishrikh,bahuti,sitapur,0
54826,mishrikh,baliyapur,sitapur,0
54829,mishrikh,bhikhnapur,sitapur,0
54833,mishrikh,chandraval,sitapur,0
54859,mishrikh,moharaww,sitapur,0
54863,mishrikh,nevadiya,sitapur,0
54864,mishrikh,nimsar dehaat,sitapur,0
54883,mishrikh,sultanpur,sitapur,0
54884,mishrikh,tadwa,sitapur,0
54893,pehla,badhaura,sitapur,0
54904,pehla,bhajjoopur chaudia,sitapur,0
54905,pehla,bhanpur,sitapur,0
54907,pehla,bhethra madhav,sitapur,0
54910,pehla,chandpur seth,sitapur,0
54911,pehla,chunakaa,sitapur,0
54912,pehla,dalmau,sitapur,0
54921,pehla,ghuripur,sitapur,0
54923,pehla,hirapur,sitapur,0
54931,pehla,kandari,sitapur,0
54942,pehla,maharaamu,sitapur,0
54943,pehla,mahariya,sitapur,0
54947,pehla,mavaiya,sitapur,0
54950,pehla,narapur,sitapur,0
54957,pehla,rampur bhujang,sitapur,0
54959,pehla,rasulpur tarai,sitapur,0
54963,pehla,samara,sitapur,0
54971,pehla,shankarpur,sitapur,0
54972,pehla,shishtipur,sitapur,0
54973,pehla,shivara,sitapur,0
54975,pehla,siroli,sitapur,0
54977,pehla,thatheria,sitapur,0
