block,gp,district,res_10_gp_id
sidpura,kamalpur,kashiram nagar,31625
sidpura,karampur,kashiram nagar,31626
sidpura,khargatipur,kashiram nagar,31627
sidpura,khiriapattee,kashiram nagar,31628
sidpura,kiloni,kashiram nagar,31629
sidpura,kucharaani,kashiram nagar,31630
sidpura,longpur,kashiram nagar,31631
sidpura,magathra,kashiram nagar,31632
sidpura,mataina,kashiram nagar,31633
sidpura,mijakhuri,kashiram nagar,31634
sidpura,muiuddinpur,kashiram nagar,31635
sidpura,nauri,kashiram nagar,31636
sidpura,nivaua (bhaoopura),kashiram nagar,31637
sidpura,pavaldheera,kashiram nagar,31638
sidpura,pilkhuni,kashiram nagar,31639
sidpura,pithanpur,kashiram nagar,31640
sidpura,samauthi,kashiram nagar,31641
sidpura,saraval,kashiram nagar,31642
sidpura,shekhoopura,kashiram nagar,31643
sidpura,shyampur jalilpur,kashiram nagar,31644
sidpura,sigpur,kashiram nagar,31645
sidpura,sikeharaa,kashiram nagar,31646
sidpura,sinauth,kashiram nagar,31647
sidpura,sirsul,kashiram nagar,31648
sidpura,sultanpur,kashiram nagar,31649
sidpura,sunaharaa,kashiram nagar,31650
sidpura,tajpur,kashiram nagar,31651
sidpura,thaathi,kashiram nagar,31652
sidpura,utarana,kashiram nagar,31653
sidpura,vahoranpura,kashiram nagar,31654
sidpura,valharpur,kashiram nagar,31655
soron,abhoipur rampur,kashiram nagar,31656
soron,agoli kiraamai,kashiram nagar,31657
soron,allipur barbaara,kashiram nagar,31658
soron,anandipur khalilpur,kashiram nagar,31659
soron,badanpur,kashiram nagar,31660
soron,baghela pukhta,kashiram nagar,31661
soron,barauda,kashiram nagar,31662
soron,barauli urf baædagaanv,kashiram nagar,31663
soron,basantnagar,kashiram nagar,31664
soron,basoopura,kashiram nagar,31665
soron,bhaoopur,kashiram nagar,31666
soron,bhaædpura,kashiram nagar,31667
soron,bhidauni,kashiram nagar,31668
soron,brahampuri,kashiram nagar,31669
soron,candædi,kashiram nagar,31670
soron,chakeri,kashiram nagar,31671
soron,chandrapura gaoopura,kashiram nagar,31672
soron,chanduns,kashiram nagar,31673
soron,datlana khadiri pukhta,kashiram nagar,31674
soron,devari prahaladapur,kashiram nagar,31675
soron,dokeli,kashiram nagar,31676
soron,dorai,kashiram nagar,31677
soron,fatehpur kalau,kashiram nagar,31678
soron,gangaagædha,kashiram nagar,31679
soron,ghinona,kashiram nagar,31680
soron,goraha,kashiram nagar,31681
soron,goshpur bhoopalagædhee,kashiram nagar,31682
soron,goyati,kashiram nagar,31683
soron,gudgudi,kashiram nagar,31684
soron,gurhana luharra,kashiram nagar,31685
soron,harnather,kashiram nagar,31686
soron,harnathpur urf na0moti,kashiram nagar,31687
soron,harsuna,kashiram nagar,31688
soron,himayunpur,kashiram nagar,31689
soron,hodalpur,kashiram nagar,31690
soron,kadaravaædi,kashiram nagar,31691
soron,khaædaya,kashiram nagar,31692
soron,kudhaar,kashiram nagar,31693
soron,kumroua,kashiram nagar,31694
soron,kyampur baheædaya,kashiram nagar,31695
soron,lahar varkula,kashiram nagar,31696
soron,mahamudpur pukhta,kashiram nagar,31697
soron,mallahnagar,kashiram nagar,31698
soron,manpur nagariyaa,kashiram nagar,31699
soron,maujampur husonpur,kashiram nagar,31700
soron,musawali,kashiram nagar,31701
soron,na0 ulfat,kashiram nagar,31702
soron,nagala laale,kashiram nagar,31703
soron,namauni,kashiram nagar,31704
soron,naurtha,kashiram nagar,31705
soron,pachalaanaa,kashiram nagar,31706
soron,pachura jangal,kashiram nagar,31707
soron,panchagaai,kashiram nagar,31708
soron,pausoi,kashiram nagar,31709
soron,raipur patna,kashiram nagar,31710
soron,salempur bibi,kashiram nagar,31711
soron,shahpur maafee,kashiram nagar,31712
soron,shyamsar,kashiram nagar,31713
soron,siravali,kashiram nagar,31714
soron,smilpur,kashiram nagar,31715
soron,sultanpur taakhru,kashiram nagar,31716
soron,takuawar,kashiram nagar,31717
soron,tarapur naseer,kashiram nagar,31718
soron,timburpur,kashiram nagar,31719
soron,tolkapur,kashiram nagar,31720
soron,tumariya,kashiram nagar,31721
soron,udhirpukhta,kashiram nagar,31722
soron,ukurri,kashiram nagar,31723
soron,vanoopur pukhta,kashiram nagar,31724
soron,virochi,kashiram nagar,31725
chaayal,kasdaa,kaushambi,31737
kada,aurani,kaushambi,31757
kada,can,kaushambi,31760
kada,nanarami,kaushambi,31788
manzanpur,baushaykati,kaushambi,31871
manzanpur,tawa,kaushambi,31910
nevada,buudaa,kaushambi,31978
nevada,savadhaa,kaushambi,32021
sarasanva,logawa,kaushambi,32064
captainganj,basantpur,kushinagar,32173
captainganj,mehæda,kushinagar,32208
captainganj,shekhpurvaan,kushinagar,32223
dudahi,gurwaliya,kushinagar,32251
hata,bhunsahi,kushinagar,32378
kasya,bhausaha,kushinagar,32446
khadda,basantpur .shivpur.,kushinagar,32496
khadda,fatakædhuna,kushinagar,32510
nebua naurangiya,kauasaar,kushinagar,32630
nebua naurangiya,lukariya,kushinagar,32638
nebua naurangiya,pipara khurd,kushinagar,32653
nebua naurangiya,sirsiyaburjag,kushinagar,32668
paderuna,soharuna,kushinagar,32774
ramkola,farna,kushinagar,32798
severhi,dumriya,kushinagar,32848
sukarauli,chilua,kushinagar,32922
tamkuhiraj,ahladpur,kushinagar,32971
vishunpura,ahiroli,kushinagar,33047
vishunpura,akbarpur,kushinagar,33048
vishunpura,aranahavaa,kushinagar,33049
vishunpura,babuiyaharpur,kushinagar,33050
vishunpura,baburam semra,kushinagar,33051
vishunpura,badhara,kushinagar,33052
vishunpura,baghparna,kushinagar,33053
vishunpura,bahora ramnagar,kushinagar,33054
vishunpura,balkuædaya,kushinagar,33055
vishunpura,basadila,kushinagar,33056
vishunpura,betia,kushinagar,33057
vishunpura,bhujauli,kushinagar,33058
vishunpura,chautee musahari,kushinagar,33059
vishunpura,chiraihavaa,kushinagar,33060
vishunpura,chirgauæda,kushinagar,33061
vishunpura,chitahaa,kushinagar,33062
vishunpura,dandopur,kushinagar,33063
vishunpura,dhaurhara,kushinagar,33064
vishunpura,dhorhi,kushinagar,33065
vishunpura,dubauli babhanauli,kushinagar,33066
vishunpura,dumri sahodar pattee,kushinagar,33067
vishunpura,ekvanhi urf bhagwatpur,kushinagar,33068
vishunpura,gambheeria bu0,kushinagar,33069
vishunpura,ghurchhapara,kushinagar,33070
vishunpura,goitibu0,kushinagar,33071
vishunpura,hiranhi,kushinagar,33072
vishunpura,ja0shahpur,kushinagar,33073
vishunpura,jan0sidh. pattree,kushinagar,33074
vishunpura,jaraar,kushinagar,33075
vishunpura,jatahaan jangal,kushinagar,33076
vishunpura,kanthi chhapra,kushinagar,33077
vishunpura,khajuriya,kushinagar,33078
vishunpura,khesia,kushinagar,33079
vishunpura,kukurahaan,kushinagar,33080
vishunpura,kurmul urf sohanpur,kushinagar,33081
vishunpura,liladhar chhapra,kushinagar,33082
vishunpura,m0pra0tiwari,kushinagar,33083
vishunpura,maadhokothitwa,kushinagar,33084
vishunpura,madhimathia,kushinagar,33085
vishunpura,madhopur gaujahi,kushinagar,33086
vishunpura,minakarura,kushinagar,33087
vishunpura,mishrouli,kushinagar,33088
vishunpura,mithhamaafee,kushinagar,33089
vishunpura,mojahida,kushinagar,33090
vishunpura,motipur,kushinagar,33091
vishunpura,nandalaal chhapra,kushinagar,33092
vishunpura,narchochava,kushinagar,33093
vishunpura,narhariya,kushinagar,33094
vishunpura,pachfida,kushinagar,33095
vishunpura,padari piparpati,kushinagar,33096
vishunpura,pakadiar,kushinagar,33097
vishunpura,pakahaa,kushinagar,33098
vishunpura,pakhanhaan,kushinagar,33099
vishunpura,pargan chhapra,kushinagar,33100
vishunpura,patera bujurg,kushinagar,33101
vishunpura,piparabu0,kushinagar,33102
vishunpura,purnaha bujurg,kushinagar,33103
vishunpura,purnaha mishra,kushinagar,33104
vishunpura,roari,kushinagar,33105
vishunpura,sarpatahi khurd,kushinagar,33106
vishunpura,sekhuichhapara,kushinagar,33107
vishunpura,sirsiyaa,kushinagar,33108
vishunpura,sisva goili,kushinagar,33109
vishunpura,soharuna,kushinagar,33110
vishunpura,sonaval,kushinagar,33111
vishunpura,trilokpur bujurg,kushinagar,33112
vishunpura,trilokpur kh.rd,kushinagar,33113
vishunpura,viraith ramnagar,kushinagar,33114
vishunpura,vishunpura bu0,kushinagar,33115
chinahat,kamalapur purabgaanv,lakhanu,33216
gosiganj,siddhpura bhatta,lakhanu,33303
malihabad,baædeegædhee,lakhanu,33418
malihabad,khaædoha,lakhanu,33445
mohanlalganj,ati0ha0e0nagram,lakhanu,33474
mohanlalganj,hariharpur patsa,lakhanu,33500
mohanlalganj,mau,lakhanu,33520
sarojninagar,sevani,lakhanu,33610
behajam,paula,lakhimpur khiri,33708
gola (kumbhi),gharathnia,lakhimpur khiri,33854
gola (kumbhi),mædhayaa,lakhimpur khiri,33875
isanagar,mædawa,lakhimpur khiri,33949
mitauli,mirawa ganrant,lakhimpur khiri,34116
mitauli,mædariya,lakhimpur khiri,34123
mohammadi,joti,lakhimpur khiri,34182
mohammadi,nevali,lakhimpur khiri,34203
mohammadi,voa,lakhimpur khiri,34230
mohammadi,vuda,lakhimpur khiri,34231
nighasana,bhiædora,lakhimpur khiri,34305
nighasana,khurigædha,lakhimpur khiri,34326
nighasana,kædaya,lakhimpur khiri,34327
jakhura,mædawari,lalitpur,34706
maharauni,paædawaan,lalitpur,34772
maharauni,saædacora,lalitpur,34779
mædowra,arjunakhiria,lalitpur,34785
mædowra,bachhrai,lalitpur,34786
mædowra,bagauni,lalitpur,34787
mædowra,bahadurpur,lalitpur,34788
mædowra,bamhorighurd,lalitpur,34789
mædowra,bamhorikalan,lalitpur,34790
mædowra,bamrana,lalitpur,34791
mædowra,baraudiya,lalitpur,34792
mædowra,barchoun,lalitpur,34793
mædowra,bauravaara,lalitpur,34794
mædowra,bhikampur,lalitpur,34795
mædowra,bhonti mædowra,lalitpur,34796
mædowra,chhaprauni,lalitpur,34797
mædowra,dhaurisagar,lalitpur,34798
mædowra,dhawa,lalitpur,34799
mædowra,didauniya,lalitpur,34800
mædowra,digavaar,lalitpur,34801
mædowra,dograkalan,lalitpur,34802
mædowra,gadanpur,lalitpur,34803
mædowra,gadaura,lalitpur,34804
mædowra,gauna,lalitpur,34805
mædowra,gidwaha,lalitpur,34806
mædowra,giraar,lalitpur,34807
mædowra,gorakalan,lalitpur,34808
mædowra,guryana,lalitpur,34809
mædowra,guædha bujurg,lalitpur,34810
mædowra,guædha mædowra,lalitpur,34811
mædowra,ikuna,lalitpur,34812
mædowra,jalandhar,lalitpur,34813
mædowra,jharavata,lalitpur,34814
mædowra,kakaruva,lalitpur,34815
mædowra,karitoran,lalitpur,34816
mædowra,khutaguwaan,lalitpur,34817
mædowra,kurrat,lalitpur,34818
mædowra,lidhaura,lalitpur,34819
mædowra,madanpur,lalitpur,34820
mædowra,mædowra,lalitpur,34821
mædowra,naraahat,lalitpur,34822
mædowra,nimkhera,lalitpur,34823
mædowra,pahaædi kalam,lalitpur,34824
mædowra,parol,lalitpur,34825
mædowra,patnamædowra,lalitpur,34826
mædowra,peedar,lalitpur,34827
mædowra,rakhwara,lalitpur,34828
mædowra,ramagædha,lalitpur,34829
mædowra,rangaanv,lalitpur,34830
mædowra,sarakhædi,lalitpur,34831
mædowra,saurai,lalitpur,34832
mædowra,siron,lalitpur,34833
mædowra,taravali,lalitpur,34834
mædowra,uldanakhurd,lalitpur,34835
talbehat,khuradog,lalitpur,34853
talbehat,kædesrawasi,lalitpur,34855
talbehat,zower,lalitpur,34882
viradha,daawar,lalitpur,34902
jotpur,mgarol kala,mahoba,35030
kabarai,raivara,mahoba,35113
panwad.,amanpura,mahoba,35134
panwad.,andvara,mahoba,35135
panwad.,bagul,mahoba,35136
panwad.,bahadurpurkala,mahoba,35137
panwad.,bamhorikurmin,mahoba,35138
panwad.,bandon,mahoba,35139
panwad.,bharwara,mahoba,35140
panwad.,bhujapura,mahoba,35141
panwad.,bijaraari,mahoba,35142
panwad.,budera,mahoba,35143
panwad.,chaukaa,mahoba,35144
panwad.,churaari,mahoba,35145
panwad.,dadri,mahoba,35146
panwad.,devganpura,mahoba,35147
panwad.,dhavaar,mahoba,35148
panwad.,didvara,mahoba,35149
panwad.,dulaara,mahoba,35150
panwad.,fadanaa,mahoba,35151
panwad.,gadu,mahoba,35152
panwad.,ghuti,mahoba,35153
panwad.,gugura,mahoba,35154
panwad.,jakhaa,mahoba,35155
panwad.,kankuvaan,mahoba,35156
panwad.,kashipura,mahoba,35157
panwad.,kauniyaan,mahoba,35158
panwad.,kilhuva,mahoba,35159
panwad.,kohniyaan,mahoba,35160
panwad.,kotra,mahoba,35161
panwad.,lidhaurakhurd,mahoba,35162
panwad.,lilwoon,mahoba,35163
panwad.,lodhipura,mahoba,35164
panwad.,lohar gaanv,mahoba,35165
panwad.,loulara,mahoba,35166
panwad.,mahobakanth,mahoba,35167
panwad.,mahuitaura,mahoba,35168
panwad.,masood pura,mahoba,35169
panwad.,mædawari,mahoba,35170
panwad.,nagaaraa ghat,mahoba,35171
panwad.,nakara,mahoba,35172
panwad.,naterra,mahoba,35173
panwad.,naupura,mahoba,35174
panwad.,nekapura,mahoba,35175
panwad.,paharia,mahoba,35176
panwad.,panavaaædi,mahoba,35177
panwad.,parapaantar,mahoba,35178
panwad.,pipari,mahoba,35179
panwad.,richaa,mahoba,35180
panwad.,riwai,mahoba,35181
panwad.,rurikala,mahoba,35182
panwad.,saloyakhalsa,mahoba,35183
panwad.,saura,mahoba,35184
panwad.,silalpura,mahoba,35185
panwad.,syoædhee,mahoba,35186
panwad.,teiya,mahoba,35187
panwad.,telipahaædi,mahoba,35188
panwad.,tikriya,mahoba,35189
panwad.,tolapantar,mahoba,35190
panwad.,turramuhaar,mahoba,35191
panwad.,umrai,mahoba,35192
panwad.,vijaipur,mahoba,35193
brajmanganj,baædoharaindra dutt,mahrajganj,35200
brajmanganj,lehæda,mahrajganj,35222
dhaani,belasæda,mahrajganj,35250
ferenda,agaya,mahrajganj,35264
ferenda,alhadiya mahadeva,mahrajganj,35265
ferenda,banakati,mahrajganj,35266
ferenda,baraatgaæda,mahrajganj,35267
ferenda,bazardih,mahrajganj,35268
ferenda,baædahara devicharan,mahrajganj,35269
ferenda,baædahara kanhai,mahrajganj,35270
ferenda,bhagavanpur,mahrajganj,35271
ferenda,bhagavantnagar parasia,mahrajganj,35272
ferenda,bhausahia,mahrajganj,35273
ferenda,chautarava,mahrajganj,35274
ferenda,chhitahi bujurg,mahrajganj,35275
ferenda,daædawaar khurd,mahrajganj,35276
ferenda,ferenda bujurg,mahrajganj,35277
ferenda,ferendakhurd,mahrajganj,35278
ferenda,ganeshpur,mahrajganj,35279
ferenda,gaædhava,mahrajganj,35280
ferenda,goplapur,mahrajganj,35281
ferenda,haraiya,mahrajganj,35282
ferenda,harmandil khurd,mahrajganj,35283
ferenda,harpur,mahrajganj,35284
ferenda,jangal jogiyabaari,mahrajganj,35285
ferenda,jhamat,mahrajganj,35286
ferenda,jhunuva,mahrajganj,35287
ferenda,kamhariya khurd,mahrajganj,35288
ferenda,karamhava bujurg,mahrajganj,35289
ferenda,kathawaliya sarvajit,mahrajganj,35290
ferenda,khajuriya,mahrajganj,35291
ferenda,lejaar mahadeva,mahrajganj,35292
ferenda,madhukarpur mahadeva,mahrajganj,35293
ferenda,mahadeva bujurg,mahrajganj,35294
ferenda,mahadeva doobe,mahrajganj,35295
ferenda,mahchava urf mahui,mahrajganj,35296
ferenda,manikura,mahrajganj,35297
ferenda,mathuranagar,mahrajganj,35298
ferenda,muædala,mahrajganj,35299
ferenda,nirnaam pashchimi,mahrajganj,35300
ferenda,nirnaam purvi,mahrajganj,35301
ferenda,pachrukhi,mahrajganj,35302
ferenda,parasa mahanth,mahrajganj,35303
ferenda,parasabeni,mahrajganj,35304
ferenda,parasakhaæda,mahrajganj,35305
ferenda,parasia bujurg,mahrajganj,35306
ferenda,pipara mauni,mahrajganj,35307
ferenda,pipara tehseeldaar,mahrajganj,35308
ferenda,pipara vishmbharpur,mahrajganj,35309
ferenda,piparakhalli,mahrajganj,35310
ferenda,piparawaari,mahrajganj,35311
ferenda,pokharbhinda,mahrajganj,35312
ferenda,ramnagar,mahrajganj,35313
ferenda,sauldah urf kavaldah,mahrajganj,35314
ferenda,sekhui,mahrajganj,35315
ferenda,semra mahrajganj,mahrajganj,35316
ferenda,shahpur jangal,mahrajganj,35317
ferenda,sidhvaari,mahrajganj,35318
ferenda,simrahani,mahrajganj,35319
ferenda,siswaniya bujurg,mahrajganj,35320
ferenda,soharbaliya khurd,mahrajganj,35321
ferenda,soharwaliya kala,mahrajganj,35322
ferenda,sonbarasa,mahrajganj,35323
ferenda,talhi,mahrajganj,35324
ferenda,uditpur,mahrajganj,35325
ghughali,teædhava,mahrajganj,35386
lakshmipur,teædhee,mahrajganj,35463
mithora,koæhaædaval,mahrajganj,35555
mithora,obari,mahrajganj,35574
nautanwa,dosehra,mahrajganj,35619
nichalaul,gaædora,mahrajganj,35713
paniyara,buda,mahrajganj,35774
paniyara,jan0janaralha urf anantpur,mahrajganj,35790
partaval,unty,mahrajganj,35903
barnaahal,ga0 jon,mainpuri,35983
barnaahal,mu0 labh.aa,mainpuri,36001
bebar,ahimlpur,mainpuri,36025
bebar,bebar dehaat,mainpuri,36036
bebar,bhausarauli,mainpuri,36037
bebar,motaa,mainpuri,36071
bebar,shivsinghpur,mainpuri,36092
ghiror,amvarpur kairawali,mainpuri,36102
ghiror,dhiror dehaat,mainpuri,36116
ghiror,vidhrai,mainpuri,36148
jaagir,ong,mainpuri,36175
karahal,saæda,mainpuri,36232
karahal,vaasank,mainpuri,36240
kishni,gopalpur catheli,mainpuri,36257
kishni,laugov,mainpuri,36274
maunpuri,agautha,mainpuri,36355
maunpuri,anjani,mainpuri,36356
maunpuri,asyuli,mainpuri,36357
maunpuri,audenya paædariya,mainpuri,36358
maunpuri,badanpur marauli,mainpuri,36359
maunpuri,barauli,mainpuri,36360
maunpuri,baædagov,mainpuri,36361
maunpuri,baædairy,mainpuri,36362
maunpuri,bhaoopur,mainpuri,36363
maunpuri,burra,mainpuri,36364
maunpuri,devamyrr,mainpuri,36365
maunpuri,devpur bharthra,mainpuri,36366
maunpuri,dharamgadpur nagariyaa,mainpuri,36367
maunpuri,dharau,mainpuri,36368
maunpuri,dharmangadpur jorai,mainpuri,36369
maunpuri,gaædairy,mainpuri,36370
maunpuri,goggsi,mainpuri,36371
maunpuri,halpura,mainpuri,36372
maunpuri,icari,mainpuri,36373
maunpuri,jagarupapur,mainpuri,36374
maunpuri,jaraamai,mainpuri,36375
maunpuri,jasrau,mainpuri,36376
maunpuri,jawanpur,mainpuri,36377
maunpuri,karimganj,mainpuri,36378
maunpuri,kharpari,mainpuri,36379
maunpuri,kiratpur,mainpuri,36380
maunpuri,kocon,mainpuri,36381
maunpuri,ku aakheæda,mainpuri,36382
maunpuri,kuchela,mainpuri,36383
maunpuri,laharaaemanipur,mainpuri,36384
maunpuri,laharaamhuan,mainpuri,36385
maunpuri,lalpur sathini,mainpuri,36386
maunpuri,lodhipur bahadurpur,mainpuri,36387
maunpuri,madhaau khija,mainpuri,36388
maunpuri,maunpuri dehaat,mainpuri,36389
maunpuri,nagala gadhu,mainpuri,36390
maunpuri,narainpur,mainpuri,36391
maunpuri,nauner,mainpuri,36392
maunpuri,ouædeny mandal,mainpuri,36393
maunpuri,parokh,mainpuri,36394
maunpuri,rathera,mainpuri,36395
maunpuri,ratibhanpur,mainpuri,36396
maunpuri,ruppur bharatpur,mainpuri,36397
maunpuri,sagauni,mainpuri,36398
maunpuri,sasarpur,mainpuri,36399
maunpuri,sathini dalippur,mainpuri,36400
maunpuri,saudpur baghauli,mainpuri,36401
maunpuri,shivsinghpur navada,mainpuri,36402
maunpuri,sikandarpur,mainpuri,36403
maunpuri,thavepur,mainpuri,36404
maunpuri,tinduli,mainpuri,36405
maunpuri,ujhauya fakirpur,mainpuri,36406
sultanganj,ahirva,mainpuri,36407
sultanganj,alipur kheæda,mainpuri,36408
sultanganj,alipur patat,mainpuri,36409
sultanganj,aurandh,mainpuri,36410
sultanganj,balarpur ramnagar,mainpuri,36411
sultanganj,bara surajpur,mainpuri,36412
sultanganj,beelon,mainpuri,36413
sultanganj,bhavani nagar,mainpuri,36414
sultanganj,bhojpur,mainpuri,36415
sultanganj,bichhawaan,mainpuri,36416
sultanganj,brijpur,mainpuri,36417
sultanganj,chhachhaa,mainpuri,36418
sultanganj,chhaturivary,mainpuri,36419
sultanganj,dalippur kailai,mainpuri,36420
sultanganj,devganj,mainpuri,36421
sultanganj,devipur,mainpuri,36422
sultanganj,dhanmau,mainpuri,36423
sultanganj,divannpur choudhary,mainpuri,36424
sultanganj,dudhuna,mainpuri,36425
sultanganj,govindepur,mainpuri,36426
sultanganj,hannu kheæda,mainpuri,36427
sultanganj,harganpur,mainpuri,36428
sultanganj,itora,mainpuri,36429
sultanganj,jagatpur,mainpuri,36430
sultanganj,jamathri,mainpuri,36431
sultanganj,jaraamai,mainpuri,36432
sultanganj,jasrathpur,mainpuri,36433
sultanganj,joli jiroli,mainpuri,36434
sultanganj,kinhavar,mainpuri,36435
sultanganj,laharaa,mainpuri,36436
sultanganj,laloopur,mainpuri,36437
sultanganj,mahaotpur,mainpuri,36438
sultanganj,maholi kheæda,mainpuri,36439
sultanganj,malpur,mainpuri,36440
sultanganj,manikpur,mainpuri,36441
sultanganj,marahari,mainpuri,36442
sultanganj,mayachndpur,mainpuri,36443
sultanganj,merapur sujapur,mainpuri,36444
sultanganj,mohanpur,mainpuri,36445
sultanganj,muchauli,mainpuri,36446
sultanganj,na0 jatbhogaanv,mainpuri,36447
sultanganj,na0 jotulpur,mainpuri,36448
sultanganj,na0 mitkar,mainpuri,36449
sultanganj,na0 senmar,mainpuri,36450
sultanganj,naakaa,mainpuri,36451
sultanganj,paal,mainpuri,36452
sultanganj,padampur chhivkaria,mainpuri,36453
sultanganj,pusuna,mainpuri,36454
sultanganj,rajavaana,mainpuri,36455
sultanganj,rakari,mainpuri,36456
sultanganj,rooyee sinaura,mainpuri,36457
sultanganj,sahaara,mainpuri,36458
sultanganj,saæda,mainpuri,36459
sultanganj,shahalampur,mainpuri,36460
sultanganj,sibai bhadaura,mainpuri,36461
sultanganj,simrai,mainpuri,36462
sultanganj,sulakhanpur,mainpuri,36463
sultanganj,sultanganj,mainpuri,36464
sultanganj,sunnamai,mainpuri,36465
sultanganj,surajnpur,mainpuri,36466
sultanganj,surajpur baar kheæda,mainpuri,36467
sultanganj,tisauli,mainpuri,36468
sultanganj,udyampur naraini,mainpuri,36469
sultanganj,valarpur,mainpuri,36470
sultanganj,vyotighurd,mainpuri,36471
baldev,aberni,mathura,36472
baldev,selkheæda,mathura,36520
chaataa,ech,mathura,36535
chaataa,falon,mathura,36536
chaataa,paugov,mathura,36552
chaataa,vaædha,mathura,36567
choumuhan,soumari,mathura,36598
choumuhan,sunvaa,mathura,36599
govardhan,mædora,mathura,36675
mathura,jont,mathura,36759
nandagaanv,uu chagov,mathura,36832
nauhajhil,badath,mathura,36839
raaya,sherni,mathura,36935
badraav,baædaraav,mau,36958
badraav,daædi,mau,36971
dohrighat,beloli sonvarsha,mau,37023
dohrighat,ibrahimabad pratham,mau,37039
fatahpur mandav,kuvanrpurva,mau,37114
fatahpur mandav,mathia,mau,37125
ghosi,tædayaanv,mau,37213
kopaganj,vaaæda,mau,37280
muhammadabad,bh.diæda,mau,37295
muhammadabad,daudpur,mau,37308
muhammadabad,salempur,mau,37337
muhammadabad,sutarhi,mau,37345
muhammadabad,validpur,mau,37350
